title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Tank Command","","Region Not Set","","Froggo Games Corporation","Froggo Games Corporation","1988-01-01","1","No","Action","","Tank Command is a vertically scrolling action game. You control a tank on a mission to capture the enemy flag as well as earn as many points as possible. To do this, you will need to blast your way through their defenses on three levels of increasing difficulty. Blocking your progress are enemy tanks, pillboxes, missiles, jeeps, infantry, huts, and more, all of which earn you points when destroyed. Your tank is equipped with a limited amount of fuel and ammo, however it can be replenished occasionally by collecting the bonus icons when they appear on the screen. If you can make it past all of the obstacles and capture the flag, then you win the game!

The 7800 is pretty much void of super-rare games like the 2600'?s Tooth Protectors and Chase the Chuckwagon, but don't worry, tracking down Tank Command in a box will cost you a pretty penny. As far as gameplay goes, Tank Command is not going to blow anyone away. Here you have a vertical scroller like Commando or Ikari Warriors minus the charm, quality level design, and reasonable difficulty. There are only three levels in the game, but just like its Froggo cousin Water Ski, the difficulty ramps so severely after the mindless first level that continuing takes strong will. The pink terrain is a bit odd, as well. Tank Command was only released in NTSC format."
"Title Match Pro Wrestling","","Region Not Set","","Absolute Entertainment","Alec DeMeo","1989-01-01","2","No","Sports","","FEATURING TAG-TEAM
Calling all wrestling maniacs! Tonight's the title match! Climb into the ring and strut your stuff - mix it up with some of the world's most savage wrestlers as you compete for the ""Absolute Title Belt"".

But prepare yourself for Skin Head's pulverizing rope dives, Mad Dog's vicious airplane spins, Big Chief's bone crushing bear hugs and Mr. Mean's paralyzing body slams.

The sizzling action never stops, whether you battle it out one-on-one, or go to war for the Tag Team Belt. And after it's all aver, if you think you're really good, match yourself against the computer to see who's the ultimate ring warrior."
"Tomcat: The F-14 Fighter Simulator","","Region Not Set","","Absolute Entertainment","Dan Kitchen","1989-01-01","1","No","Action | Flight Simulator","","Become a F-14 Naval Aviator undergoing seek and destroy missions while dodging and gunning enemy bogeys in deadly dogfights with your 20mm cannon and air-to-air missiles.

Your cockpit comes with state of the art technology, courtesy of the U.S. Air Force: Display and main computer, Bogey Alert Indicator, G-Force Indicator, Electronic Counter Measures, and a Cannon Overheat Indicator (yes, it can overheat!)...and if your feeling up to it, give the ol'bird a boost to Mach 1.0!

The gameplay like other simulation games consists of taking off, flying, combat and landing. Though most of the gameplay focuses around dogfighting with enemy bogeys (dodging missiles). In addition to that, there are also night-flying missions that add difficulty due to limited vision.

Taking off and landing however, also requires additional skill as your doing it on the USS Enterprise (No relation to Star Trek), not on your standard airstrip. Pay attention to the F.D. officer as your preparing to take off (since he's the boss when it comes to this stuff...and try not to run over him...yet).

Your weaponry consists of a M 61 Machine Gun and 3 different AIM Missiles (AIM 7, 9, 54) each packed with 15 missiles (that's a lot of missiles!).

After each mission you will receive a Mission Rating which is based on your flying skill, number of bogey kill and number of weapons fired."
"Touchdown Football","","Region Not Set","","Atari, Inc.","Electronic Arts","1988-01-01","2","No","Sports","","It's fourth and long with less than a minute remaining in the game.  The winner gets a wild card berth in the playoffs.  You're down by a field goal. Your quarterback makes a perfect pass, your receiver is wide open, and then you see the referee's arms fly up signaling the touchdown.  You're going to the playoffs."
"Tower Toppler","","Region Not Set","","Atari, Inc.","U.S. Gold Ltd.","1988-01-01","2","No","Platform","","A serious problem is blocking attempts to colonize the otherwise life-compatible planet Nebulus: it's water is poisonous! The only way to return the water to its harmless, natural form is to destroy the eight enormous towers that maintain a mysterious, lethal hold over all forms of this valuable resource.

Spurred to action by the needs of your dangerously overpopulated home planet, you must attempt to conquer these alien-forsaken relics once and for all. But it won't be easy! You'll have to climb each tower all the way to the top in order to detonate its vulnerable spot. And, succeeding towers are more difficult to topple!

You'll need all your wits about you to avoid huge, crushing boulders, giant eyes, and indestructible mutant molecules! And watch out for those slippery stairs and disintegrating ledges. One false step and you'll plummet to the depths below!"
"Wasp!","","Region Not Set","","AtariAge","Mark Ball","2009-01-01","1","No","Action","E - Everyone","It's The Enchanted Land's annual Mushroom Soup Festival. While out in the woods collecting mushrooms you stumble across a nest of Giant Killer Wasps. With no giants to kill they make a wasp line for... YOU!

Wasp! is Mark Ball's first foray into Atari 7800 programming, and is (as far as we're aware) the first 7800 game written in the C programming language. Wasp! was originally written as a demo, but quickly evolved into a playable game.

Your goal in Wasp! is fairly simple--collect as many mushrooms as you can while avoiding the angry wasps! How long can you survive their flying wrath?"
"Water Ski","","Region Not Set","","Froggo Games Corporation","Froggo Games Corporation","1988-05-27","","No","Sports","","In Water Ski you are water skiing on the Pharonna River. You control both the boat and skier in this vertically scrolling action game. Your goal is to reach the finish line before time runs out and also to earn as many points as possible. The river is quite dangerous, and features many twists and turns along with rocks, logs and other obstacles. For bonus points there are numerous ramps located throughout the river which your skier can jump over (and if you can manage to ski over every ramp on the level, you'll earn even more points!). You start the game with four skiers, and the game ends when all of you skiers have crashed."
"Winter Games","","Region Not Set","","Atari, Inc.","Epyx","1987-01-01","4","No","Sports","","You're an athlete at the 1988 Winter Games at Calgary, Alberta, Canada. You're about to move across snow and ice with as much speed, strength, endurance and grace as you can muster in the blustery cold.

This is the winter portion of the world's foremost amateur sports competition. You'll match your skills against the top athletes.

Be proud. Today you stand among the elite few whose courage and stamina will be tested by these Winter Games. Listen. A fanfare of trumpets sound as thousands of white doves are releases, symbolically to fly to the countries of the world with the message of peace -- and the news that the Winter Games have begun. This is it -- your chance to go for the gold!"
"Wordle","","NTSC-U","United States of America","AtariAge","AtariAge","2022-02-03","1","No","Puzzle | Quiz | Unofficial","Not Rated","Guess the WORDLE in 6 tries.
Each guess must be a valid 5 letter word. Hit the enter button to submit.
After each guess, the color of the tiles will change to show how close your guess was to the word.

The game contains the 2,315 wordles! and the 10,657 allowed entry dictionaries from the original."
"Worm!","","Region Not Set","","AtariAge","Mark Ball","2010-01-01","1","No","Action","E - Everyone","Help Brian the worm avoid the mushrooms and eat the flowers to escape from the garden. If you eat the mushrooms, bump into a wall or bite yourself you'll lose a life. Every time you eat a flower you get a little longer until you've eaten your fill. Both the flowers and mushrooms are placed in the gardens randomly. As you progress through the game you start each level longer than the last with more flowers to eat and mushrooms to avoid. After a certain number of levels you'll begin to get faster too."
"Xenophobe","","Region Not Set","","Atari, Inc.","Bally | 																Midway","1989-01-01","2","No","Platform","","Hostile aliens - Xenophobes - are infesting space stations vital to your planet's security.  These aliens threaten to overrun the stations, rendering the space stations useless.

You are part of an elite team who is ready to speed to these endangered space stations.  Your mission is clear: destroy the aliens, regain control of the space stations, and pick up any valuable hardware you might discover as you sweep the stations for aliens.

The aliens are a swarming band of uglies, straight out of your worst nightmare. You'll need to use your talent just to stay alive as you rid each space station of these pests.  You don't want to let them catch you.  It's them or you.

The message has come.  It's up to you and your teammates to cleanse each space station of aliens.  Your Mother Ship brings you to the vicinity of each overrun space station.  You then enter the space station via a transfer disk.

Team up with another member of your elite squad, or work on your own to clear the aliens from an infested space station.  Just be careful as you enter a space station.  The aliens are everywhere!"
"Xevious","","Region Not Set","","Atari, Inc.","Namco","1988-01-01","2","No","","","It's a nightmare, but it's true! Research shows that we are the actual aliens on Earth, and the ruthless Xevions are the original inhabitants.

Now the Xevions want Earth back -- minus humans! Their invasion forces are fierce -- the land is crawling with deadly Domogram Rovers; the sky is black with Toroid Patrol Fleets and Zoshi Death Squads.

Our puny weapons offer no defense. Earth's only hope is our powerful new Solvalou Fighter Plane. Its pilot will have a single mission: Penetrate the enemy ranks and destroy the Xevious Mother Ship.

The mission is dangerous. We can't guarantee success. But at this point, it's do or die!

One small problem. We still need a pilot. Any volunteers?"
