id,title,region,release_date,platform,detail_url
"61078","Akumajou Densetsu","NTSC","1989-12-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=61078"
"96910","Akumajou Special: Boku Dracula-kun","NTSC","1990-10-19","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=96910"
"1027","Al Unser Jr. Turbo Racing","NTSC","1990-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1027"
"80893","Aladdin (Hummer Team)","NTSC","1995-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80893"
"80894","Aladdin (Super Game)","1995-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80894"
"80992","Aladdin: The Return of Jafar","NTSC-C","1995-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80992"
"106688","Alex Islands","Other","2022-01-21","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106688"
"113380","Alex Islands","NTSC","2022-01-21","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113380"
"76526","Alf Escapes!","2016-03-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76526"
"102869","Alfonzo Melee!","Other","2017-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102869"
"64884","Alfonzo's Arctic Adventure","Other","2019-03-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=64884"
"1535","Alfred Chicken","1994-02-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1535"
"32243","Alien 3","1993-03-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=32243"
"113379","Alien Cat 2","NTSC","2023-01-26","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113379"
"1614","Alien Syndrome","1987-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1614"
"131124","All Hell Unleashed","NTSC","2025-04-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=131124"
"132503","All Hell Unleashed v6.66","NTSC","1970-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=132503"
"1615","All-Pro Basketball","1989-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1615"
"76527","Allied Death Squad","NTSC","2007-11-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=76527"
"101550","Allison of Astra","NTSC","2022-03-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101550"
"113310","Allison of Astra in: ""Timeless And Spaceless""","NTSC","2020-09-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113310"
"106706","Allison of Astra Starring in PRGE: The Game","Other","2019-12-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106706"
"113377","Allison of Astra: Dodgeball RPG","NTSC","2022-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113377"
"106690","Allison of Astra: Episode 1 - Allison's Scribble Quest","Other","2022-03-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106690"
"106691","Allison of Astra: Episode 2 - Allison Doesn't Go Hawaiian","Other","2022-04-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106691"
"106702","Allison of Astra: Episode 3 - Finity Train","Other","2022-05-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106702"
"106703","Allison of Astra: Episode 4 - Allison's Booty Quest","Other","2022-06-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106703"
"106704","Allison of Astra: Episode 5 - Margarita","Other","2022-07-10","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106704"
"106705","Allison of Astra: Episode 6 - Margarita Mix","Other","2022-09-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106705"
"113378","Allison of Astra: Episode 7 - The Marvelous Mrs. Mendel","NTSC","2023-03-26","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113378"
"95212","Almika The Star Rider Densetsu Gaiden","NTSC","2020-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95212"
"71595","Almost Hero","2017-08-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=71595"
"1616","Alpha Mission","1987-10-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1616"
"108549","Alpha Mission [5 Screw]","NTSC","1987-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108549"
"28161","Alter Ego","2011-08-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=28161"
"113381","Altercation","NTSC","2021-03-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113381"
"80874","Alwa's Awakening Soundtrack","2018-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80874"
"100955","Alwa's Awakening","Other","2022-05-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=100955"
"1617","Amagon","1988-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1617"
"121141","Amazon's Training Road","NTSC","2022-04-24","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=121141"
"40492","Ambushed","Other","2014-05-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40492"
"26388","America Daitouryou Senkyo: United State Presidential Race","NTSC-J","1988-10-28","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26388"
"26389","America Oudan Ultra Quiz: Shijou Saidai no Tatakai","1991-11-29","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26389"
"24827","American Dream","1989-09-23","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=24827"
"6375","American Gladiators","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=6375"
"128740","Americannon Civil War Sokoban","NTSC","1861-04-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128740"
"113382","Anamanaguchi: Power Supply 10th Anniversary Cart","NTSC-U","2020-07-10","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113382"
"80875","Angry Birds","Other","2021-05-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80875"
"123154","Angry Video Game Nerd VS. Dr. Wily","NTSC","2011-10-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=123154"
"113674","AngstMan Rebooted","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113674"
"94989","Anguna: Scourge of the Goblin King","NTSC","2021-11-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=94989"
"101843","Animal Clipper","Other","2021-11-16","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101843"
"113383","Animalia Dreamland","NTSC","2022-06-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113383"
"24828","Ankoku Shinwa: Yamato Takeru Densetsu","NTSC","1989-03-24","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=24828"
"102870","Ankoro Mochi Manufacturing Factory","Other","2020-09-27","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102870"
"113675","ANNA (アンナ)","NTSC","2026-10-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113675"
"130769","Anna: The Magic of Words","NTSC","2026-10-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130769"
"102305","Another World","NTSC","2022-07-03","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102305"
"21067","Antarctic Adventure","1985-04-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=21067"
"95213","Antenna  Antics","NTSC","2021-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95213"
"102873","Antenna Antics","Other","2021-10-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102873"
"1618","Anticipation","1988-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1618"
"106687","ANTR: Another NES Tetris Remake","Other","2018-11-10","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106687"
"80876","AO","NTSC","2016-08-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80876"
"40433","Aoki Ōkami to Shiroki Mejika: Genchou Hishi","NTSC-J","1993-03-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=40433"
"60010","Arabian Dream Scheherazade","1970-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=60010"
"76529","Arcadia VI","NTSC","1970-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=76529"
"1619","Arch Rivals: A Basketbrawl!","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1619"
"1620","Archon","1989-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1620"
"26247","Arctic","1990-02-23","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26247"
"8520","Arctic Adventure: Penguin & Seal","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=8520"
"23557","Argus","1986-09-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=23557"
"102874","Arkade Rush","Other","2021-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102874"
"2153","Arkanoid","1987-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2153"
"108550","Arkanoid [5 Screw]","NTSC","1987-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108550"
"23619","Arkanoid II","NTSC-J","1988-03-08","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=23619"
"1028","Arkista's Ring","1990-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1028"
"113384","Arlington Apple in an Interplanetary Pickle","NTSC","2017-04-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113384"
"26248","Armadillo","1991-08-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26248"
"80877","Armed for Battle","2014-07-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80877"
"26249","Artelius","1987-11-13","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26249"
"79897","Asder 20-in-1","1993-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=79897"
"106686","Ashen House","Other","2020-09-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106686"
"26250","Asmik-kun Land","NTSC","1991-12-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26250"
"80878","Aspect Star ""N""","2019-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80878"
"115472","Aspen’s Adventure","NTSC","2023-05-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=115472"
"28162","Assimilate","2012-02-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=28162"
"330","Astérix","1993-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=330"
"26383","Astro Fang: Super Machine","1990-10-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26383"
"102163","Astro Ninja Man","NTSC-J","2020-05-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102163"
"113024","Astro Ninja Man DX","NTSC-J","2022-02-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113024"
"26390","Astro Robo SASA","1985-08-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26390"
"113678","Astro Smash 'n' Blast!","NTSC","2022-10-23","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113678"
"1029","Astyanax","1990-03-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1029"
"80879","Atari Flashback","NTSC","2004-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80879"
"1621","Athena","1987-08-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1621"
"81851","Athena","1986-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81851"
"108551","Athena [5 Screw]","NTSC","1987-08-26","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108551"
"1622","Athletic World","1987-07-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1622"
"108561","Athletic World [5 Screw]","NTSC","1987-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108561"
"108562","Athletic World [Family Fun Fitness]","NTSC","1987-07-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108562"
"95215","Atlantic Fishing Tournament 2005","NTSC","2021-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95215"
"26391","Atlantis no Nazo","1986-04-17","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26391"
"107440","Atmo Sphere","Other","2021-02-28","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=107440"
"26392","Attack Animal Gakuen","NTSC","1987-12-26","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26392"
"1623","Attack of the Killer Tomatoes","1992-01-24","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1623"
"113679","AUGE","NTSC","2014-03-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113679"
"1624","Aussie Rules Footy","PAL","1992-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1624"
"32677","Auto-Upturn","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=32677"
"76038","AV Bishoujo Senshi Girl Fighting","1994-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76038"
"76139","AV Dragon Mahjang","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76139"
"76030","AV Hanafuda Club","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76030"
"76033","AV KyuuKyoku Mahjong 2","1995-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76033"
"76037","AV Mahjong Club","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76037"
"76040","AV Pachinko","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76040"
"91351","Awesome Radical Pak","NTSC","2000-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=91351"
"21127","B-Wings","1986-06-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=21127"
"80887","Babel Blox","2018-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80887"
"26449","Babel no Tou","1986-07-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26449"
"1625","Baby Boomer","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1625"
"80892","Baby Yoda","NTSC","2019-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=80892"
"1030","Back to the Future","1989-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1030"
"331","Back to the Future Part II & III","1990-12-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=331"
"332","Bad Dudes","NTSC-U","1989-07-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=332"
"67671","Bad Dudes Vs. Dragon Ninja","NTSC","1986-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=67671"
"1627","Bad News Baseball","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1627"
"80898","Bad News Baseball 2017","2017-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80898"
"80897","Bad News Baseball: Under the Lights","2015-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80897"
